id,realTimePosition,name,lastName,gender,age,country,business category ,company name,worth,worthChange,image,Rank,Population, % of World Population,Date,Source
6009,1556,Lee ho-jin,Lee,M,55,South Korea,Diversified ,diversified,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/fb4206d4db22b05fd5eaa50cd0f6a15f/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=61&cropY2=802,27,"51,811,167",0.668%,1 Jul 2019,National annual estimate[27]
4963,1991,Lee hae-jin,Lee,M,51,South Korea,Technology ,Internet,1.2 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5b15b92731358e612fbb2163/416x416.jpg?background=000000&cropX1=167&cropX2=2846&cropY1=17&cropY2=2695,27,"51,811,167",0.668%,1 Jul 2019,National annual estimate[27]
6509,2048,Shin dong-joo,Shin,M,64,South Korea,Fashion & Retail ,retail,1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5b15b5b54bbe6f74868b92c4/416x416.jpg?background=000000&cropX1=834&cropX2=2348&cropY1=109&cropY2=1623,27,"51,811,167",0.668%,1 Jul 2019,National annual estimate[27]
9666,2002,Cho yang-rai,Cho,M,80,South Korea,Manufacturing ,tire manufacturing,1.0 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/571a76ac4bbe6f6f9574db20/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=45&cropY2=789,27,"51,811,167",0.668%,1 Jul 2019,National annual estimate[27]
1790,155,Graeme hart,Hart,M,63,New Zealand,Finance and Investments ,investments,10.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7fd7a4a7ea431690133227/416x416.jpg?background=000000&cropX1=846&cropX2=3184&cropY1=0&cropY2=2336,121,"4,954,029",0.0639%,17 Jan 2020,National population clock[114]
3888,164,Eyal ofer,Ofer,M,68,Israel,Diversified ,"real estate, shipping",9.4 BUSD,9.15 millions USD,https://specials-images.forbesimg.com/imageserve/56d45a75e4b0c144a7f67b14/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,95,"9,146,280",0.118%,17 Jan 2020,National population clock[91]
4091,1298,Shmuel harlap,Harlap,M,73,Israel,Automotive ,automotive,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a90cc2ca7ea434a0c272532/416x416.jpg?background=000000&cropX1=27&cropX2=4254&cropY1=528&cropY2=4757,95,"9,146,280",0.118%,17 Jan 2020,National population clock[91]
4954,1509,Marius nacht,Nacht,None,52,Israel,Technology ,software,1.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f7cdea7ea431690132df2/416x416.jpg?background=000000&cropX1=154&cropX2=989&cropY1=2&cropY2=837,95,"9,146,280",0.118%,17 Jan 2020,National population clock[91]
6729,1650,Mori arkin,Arkin,M,65,Israel,Healthcare ,pharmaceuticals,1.4 BUSD,-0.273 millions USD,https://specials-images.forbesimg.com/imageserve/8608c40a98b3c1609e133a50d8f0e02b/416x416.jpg?background=000000&cropX1=63&cropX2=640&cropY1=48&cropY2=625,95,"9,146,280",0.118%,17 Jan 2020,National population clock[91]
1619,2151,Morris kahn,Kahn,None,88,Israel,Technology ,software,1.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f7d4ba7ea431690132df5/416x416.jpg?background=000000&cropX1=6&cropX2=898&cropY1=143&cropY2=1035,95,"9,146,280",0.118%,17 Jan 2020,National population clock[91]
6596,152,Harry triguboff,Triguboff,M,85,Australia,Real Estate ,real estate,9.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7a54bc31358e4955acc87f/416x416.jpg?background=000000&cropX1=365&cropX2=1334&cropY1=68&cropY2=1036,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
4330,381,Vivek chaand sehgal,Sehgal,M,61,Australia,Automotive ,auto parts,6.0 BUSD,0.0 millions USD,https:http://specials-images.forbesimg.com/imageserve/57d8881f4bbe6f6781c4f08c/416x416.jpg?background=000000&cropX1=188&cropX2=470&cropY1=216&cropY2=498,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
6516,378,Anthony pratt,Pratt,M,58,Australia,Manufacturing ,manufacturing,5.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59f740c331358e542c046b95/416x416.jpg?background=000000&cropX1=69&cropX2=930&cropY1=93&cropY2=954,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
3111,563,John gandel,Gandel,M,83,Australia,Real Estate ,shopping malls,4.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7a57e0a7ea43169012d964/416x416.jpg?background=000000&cropX1=264&cropX2=2195&cropY1=135&cropY2=2067,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
2775,552,James packer,Packer,None,50,Australia,Gambling & Casinos ,casinos,4.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7a56f7a7ea43169012d94d/416x416.jpg?background=000000&cropX1=0&cropX2=2768&cropY1=11&cropY2=2781,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
1256,483,Mike cannon-brookes,Cannon-brookes,M,38,Australia,Technology ,software,3.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a99b8d44bbe6f0fa8272c63/416x416.jpg?background=000000&cropX1=2566&cropX2=3589&cropY1=285&cropY2=1307,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
6378,958,Fiona geminder,Geminder,F,53,Australia,Manufacturing ,manufacturing,2.7 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/56a0291ae4b0ed854f5293a4/416x416.jpg?background=000000&cropX1=134&cropX2=690&cropY1=56&cropY2=612,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
7441,1058,Lang walker,Walker,M,72,Australia,Real Estate ,real estate,2.2 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/56c60829e4b062f6b59a0b50/416x416.jpg?background=000000&cropX1=55&cropX2=718&cropY1=174&cropY2=838,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
6195,1693,Gerry harvey,Harvey,None,78,Australia,Fashion & Retail ,retail,1.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7a52d331358e4955acc859/416x416.jpg?background=000000&cropX1=499&cropX2=3662&cropY1=0&cropY2=3160,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
8714,1806,David teoh,Teoh,M,62,Australia,Telecom ,telecoms,1.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58af8f564bbe6f0e55876eea/416x416.jpg?background=000000&cropX1=166&cropX2=544&cropY1=179&cropY2=558,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
4477,1760,Bob ell,Ell,None,73,Australia,Construction & Engineering ,real estate,1.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/6ba47ffb154fe985d9e2b4c505adf7a7/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=292&cropY2=1036,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
8614,1803,John hancock,Hancock,M,42,Australia,Metals & Mining ,trust fund,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7a58834bbe6f2652f4d5f8/416x416.jpg?background=000000&cropX1=1719&cropX2=3114&cropY1=133&cropY2=1529,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
5355,1679,Solomon lew,Lew,M,73,Australia,Fashion & Retail ,retail,1.3 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/58a0ef894bbe6f0e55869de6/416x416.jpg?background=000000&cropX1=2&cropX2=643&cropY1=3&cropY2=644,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
8283,1812,Ginia rinehart,Rinehart,F,32,Australia,Metals & Mining ,trust fund,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7a536931358e4955acc865/416x416.jpg?background=000000&cropX1=1187&cropX2=2359&cropY1=97&cropY2=1269,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
2878,1721,Brett blundy,Blundy,None,58,Australia,Fashion & Retail ,"retail, agribusiness",1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56a03e89e4b0ed854f529426/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=232&cropY2=976,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
9905,2148,Huang bingwen,Huang,M,64,Australia,Manufacturing ,packaging,1.0 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/0557a8ea2c33392fcfe0f04570cba9a3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=108&cropY2=852,54,"25,587,166",0.330%,17 Jan 2020,National population clock[52]
3219,185,Giorgio armani,Armani,M,83,Italy,Fashion & Retail ,luxury goods,8.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59d5806f31358e542c0356b8/416x416.jpg?background=000000&cropX1=2370&cropX2=4230&cropY1=156&cropY2=2014,23,"60,252,824",0.777%,31 Aug 2019,Monthly National estimate[23]
2931,231,Silvio berlusconi,Berlusconi,None,81,Italy,Diversified ,media,8.0 BUSD,0.063 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f9fafa7ea431690132f10/416x416.jpg?background=000000&cropX1=908&cropX2=4175&cropY1=14&cropY2=3280,23,"60,252,824",0.777%,31 Aug 2019,Monthly National estimate[23]
1479,536,Giuseppe de'longhi,De'longhi,M,79,Italy,Fashion & Retail ,coffee makers,4.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59ea2558a7ea436b47b42175/416x416.jpg?background=000000&cropX1=124&cropX2=1295&cropY1=75&cropY2=1245,23,"60,252,824",0.777%,31 Aug 2019,Monthly National estimate[23]
2825,701,Carlo benetton,Benetton,None,74,Italy,Fashion & Retail ,"fashion retail, investments",3.5 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/48e7014b81dcbb5af16440c90335228e/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=0&cropY2=741,23,"60,252,824",0.777%,31 Aug 2019,Monthly National estimate[23]
6110,790,Piero ferrari,Ferrari,None,73,Italy,Automotive ,automobiles,2.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f9e1d31358e4955ad1ea5/416x416.jpg?background=000000&cropX1=1245&cropX2=3583&cropY1=7&cropY2=2346,23,"60,252,824",0.777%,31 Aug 2019,Monthly National estimate[23]
4313,1079,Francesco gaetano caltagirone,Caltagirone,M,75,Italy,Construction & Engineering ,"cement, diversified",2.6 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f8d56a7ea431690132e6a/416x416.jpg?background=000000&cropX1=489&cropX2=2169&cropY1=103&cropY2=1784,23,"60,252,824",0.777%,31 Aug 2019,Monthly National estimate[23]
6353,828,Gustavo denegri,Denegri,M,82,Italy,Healthcare ,biotech,2.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/6dc3c89409cd980592f213524b3184bb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768,23,"60,252,824",0.777%,31 Aug 2019,Monthly National estimate[23]
9390,1197,Maria franca fissolo,Fissolo,F,83,Italy,Food and Beverage ,"Nutella, chocolates",2.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/589f9d9fa7ea431f32194ceb/416x416.jpg?background=000000&cropX1=3&cropX2=689&cropY1=187&cropY2=873,23,"60,252,824",0.777%,31 Aug 2019,Monthly National estimate[23]
2489,938,Remo ruffini,Ruffini,M,56,Italy,Fashion & Retail ,winter jackets,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f9e944bbe6f2652f533e8/416x416.jpg?background=000000&cropX1=11&cropX2=2424&cropY1=0&cropY2=2414,23,"60,252,824",0.777%,31 Aug 2019,Monthly National estimate[23]
7845,1517,Alberto prada,Prada,M,,Italy,Fashion & Retail ,luxury goods,1.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a814f004bbe6f2652f54790/416x416.jpg?background=000000&cropX1=17&cropX2=2820&cropY1=120&cropY2=2926,23,"60,252,824",0.777%,31 Aug 2019,Monthly National estimate[23]
8626,2106,Guido barilla,Barilla,M,59,Italy,Food and Beverage ,Barilla pasta,1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f913031358e4955ad1e09/416x416.jpg?background=000000&cropX1=1812&cropX2=4410&cropY1=14&cropY2=2611,23,"60,252,824",0.777%,31 Aug 2019,Monthly National estimate[23]
2480,2108,Paolo barilla,Barilla,M,57,Italy,Food and Beverage ,Barilla pasta,1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f9c4b31358e4955ad1e84/416x416.jpg?background=000000&cropX1=1162&cropX2=3786&cropY1=6&cropY2=2629,23,"60,252,824",0.777%,31 Aug 2019,Monthly National estimate[23]
7808,183,James irving,Irving,M,90,Canada,Diversified ,diversified,8.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/4aefd4e17127f22e99276538b33c157d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747,38,"37,890,196",0.488%,17 Jan 2020,National population clock[38]
3174,243,Jim pattison,Pattison,M,89,Canada,Diversified ,diversified,6.9 BUSD,-0.057 millions USD,https://specials-images.forbesimg.com/imageserve/5a7bae6231358e4955ace1dc/416x416.jpg?background=000000&cropX1=1029&cropX2=5032&cropY1=0&cropY2=4001,38,"37,890,196",0.488%,17 Jan 2020,National population clock[38]
9859,347,Emanuele (lino) saputo,Saputo,None,81,Canada,Food and Beverage ,cheese,5.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7ba7ef4bbe6f2652f4f2de/416x416.jpg?background=000000&cropX1=690&cropX2=2779&cropY1=601&cropY2=2691,38,"37,890,196",0.488%,17 Jan 2020,National population clock[38]
4775,429,Garrett camp,Camp,None,39,Canada,Technology ,Uber,4.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7baaa831358e4955ace13f/416x416.jpg?background=000000&cropX1=251&cropX2=2914&cropY1=6&cropY2=2667,38,"37,890,196",0.488%,17 Jan 2020,National population clock[38]
4858,434,Mark scheinberg,Scheinberg,M,44,Canada,Gambling & Casinos ,online gambling,4.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/722e3047dfe2159900cf97ce4b7468d8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765,38,"37,890,196",0.488%,17 Jan 2020,National population clock[38]
9170,502,Arthur irving,Irving,M,88,Canada,Energy ,oil,3.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7ba14f31358e4955ace08e/416x416.jpg?background=000000&cropX1=2&cropX2=542&cropY1=70&cropY2=610,38,"37,890,196",0.488%,17 Jan 2020,National population clock[38]
4931,1248,Bob gaglardi,Gaglardi,M,77,Canada,Real Estate ,hotels,2.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58a241814bbe6f0e5586b932/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=345&cropY2=1088,38,"37,890,196",0.488%,17 Jan 2020,National population clock[38]
2690,1481,N. murray edwards,Edwards,M,58,Canada,Energy ,oil & gas,1.8 BUSD,-1.14 millions USD,https://specials-images.forbesimg.com/imageserve/e0a35f9fc0e0278c2ab00cd64a7f0f75/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=309&cropY2=1052,38,"37,890,196",0.488%,17 Jan 2020,National population clock[38]
9209,1447,Marcel adams,Adams,None,97,Canada,Real Estate ,real estate,1.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/8964ef9dd183045cdef3fd2512c9ed22/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,38,"37,890,196",0.488%,17 Jan 2020,National population clock[38]
6776,1545,Stephen jarislowsky,Jarislowsky,M,92,Canada,Finance and Investments ,money management,1.6 BUSD,-0.156 millions USD,https://specials-images.forbesimg.com/imageserve/f8d7c160b5a8510d7849518d5adc439c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=253&cropY2=997,38,"37,890,196",0.488%,17 Jan 2020,National population clock[38]
3230,1624,Pierre karl péladeau,Péladeau,None,56,Canada,Media & Entertainment ,media,1.3 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624,38,"37,890,196",0.488%,17 Jan 2020,National population clock[38]
5247,2045,Stephen smith,Smith,M,67,Canada,Finance and Investments ,finance and investments,1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a96cf304bbe6f0fa826db53/416x416.jpg?background=000000&cropX1=0&cropX2=1920&cropY1=104&cropY2=2025,38,"37,890,196",0.488%,17 Jan 2020,National population clock[38]
9086,1982,V. prem watsa,Watsa,M,67,Canada,Finance and Investments ,"insurance, investments",1.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a90457b4bbe6f0fa8265d26/416x416.jpg?background=000000&cropX1=4&cropX2=2000&cropY1=0&cropY2=1997,38,"37,890,196",0.488%,17 Jan 2020,National population clock[38]
9697,209,Johann graf,Graf,M,71,Austria,Gambling & Casinos ,gambling,8.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/957d0594c392bd2f95bec45493d2be9c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,97,"8,898,457",0.115%,1 Oct 2019,Quarterly provisional figure[93]
1553,889,Georg stumpf,Stumpf,None,45,Austria,Diversified ,"real estate, construction",2.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7b735d31358e4955acdc5e/416x416.jpg?background=000000&cropX1=1326&cropX2=2260&cropY1=41&cropY2=975,97,"8,898,457",0.115%,1 Oct 2019,Quarterly provisional figure[93]
3362,1355,Wolfgang leitner,Leitner,M,65,Austria,Construction & Engineering ,engineering,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7b76eda7ea43169012ee06/416x416.jpg?background=000000&cropX1=593&cropX2=3244&cropY1=11&cropY2=2660,97,"8,898,457",0.115%,1 Oct 2019,Quarterly provisional figure[93]
1577,213,John fredriksen,Fredriksen,M,73,Cyprus,Logistics ,shipping,7.0 BUSD,0.8029999999999999 millions USD,https://specials-images.forbesimg.com/imageserve/589f42234bbe6f0e55868ad0/416x416.jpg?background=000000&cropX1=40&cropX2=710&cropY1=63&cropY2=733,158,"875,900",0.0113%,31 Dec 2018,National annual estimate[149]
2706,1649,Clelia haji-ioannou,Haji-ioannou,F,47,Cyprus,Service ,EasyJet,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8df770a7ea431690141002/416x416.jpg?background=000000&cropX1=187&cropX2=1715&cropY1=102&cropY2=1630,158,"875,900",0.0113%,31 Dec 2018,National annual estimate[149]
8558,191,Goh cheng liang,Goh,M,91,Singapore,Manufacturing ,paints,7.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/589f42234bbe6f0e55868ad0/416x416.jpg?background=000000&cropX1=40&cropX2=710&cropY1=63&cropY2=733,113,"5,703,600",0.0735%,30 Jun 2019,National estimate[107]
1404,848,Jason chang,Chang,M,74,Singapore,Technology ,electronics,2.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5fc2a1468e3fa5f7e688c992791f5e72/416x416.jpg?background=000000&cropX1=26&cropX2=698&cropY1=102&cropY2=774,113,"5,703,600",0.0735%,30 Jun 2019,National estimate[107]
7078,1011,Choo chong ngen,Choo,M,65,Singapore,Real Estate ,hotels,2.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5797e8da31358e154fddfdf1/416x416.jpg?background=000000&cropX1=45&cropX2=634&cropY1=237&cropY2=827,113,"5,703,600",0.0735%,30 Jun 2019,National estimate[107]
1793,1330,Chang yun chung,Chang,M,99,Singapore,Logistics ,shipping,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/1edeb6db1484069b9169eba6abaacea4/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=6&cropY2=746,113,"5,703,600",0.0735%,30 Jun 2019,National estimate[107]
5608,1359,Sheng jian zhong,Zhong,M,60,Singapore,Real Estate ,real estate,1.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a80f6a2a7ea431690133ee7/416x416.jpg?background=000000&cropX1=1120&cropX2=4272&cropY1=7&cropY2=3159,113,"5,703,600",0.0735%,30 Jun 2019,National estimate[107]
6384,1469,Lim oon kuin,Lim,M,74,Singapore,Energy ,oil trading,1.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58c07bad4bbe6f0e558835c3/416x416.jpg?background=000000&cropX1=40&cropX2=683&cropY1=19&cropY2=662,113,"5,703,600",0.0735%,30 Jun 2019,National estimate[107]
8511,1936,Ron sim,Sim,M,59,Singapore,Fashion & Retail ,retail,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/596e819b31358e4463b76550/416x416.jpg?background=000000&cropX1=338&cropX2=1627&cropY1=314&cropY2=1604,113,"5,703,600",0.0735%,30 Jun 2019,National estimate[107]
4652,208,Jorn rausing,Rausing,M,58,Sweden,Food and Beverage ,packaging,7.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58a2883b31358e1a35ab540d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=50&cropY2=794,88,"10,323,857",0.133%,30 Nov 2019,National monthly estimate[85]
2345,359,Dan olsson,Olsson,M,71,Sweden,Diversified ,diversified,6.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/d201191c67a794148183778ea76d7076/416x416.jpg?background=000000&cropX1=34&cropX2=677&cropY1=82&cropY2=725,88,"10,323,857",0.133%,30 Nov 2019,National monthly estimate[85]
6943,980,Stefan olsson,Olsson,M,69,Sweden,Diversified ,diversified,2.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/0979fd4703a71dcf6d05021a5d278189/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=95&cropY2=839,88,"10,323,857",0.133%,30 Nov 2019,National monthly estimate[85]
6502,1253,Erik selin,Selin,None,51,Sweden,Real Estate ,real estate,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f9e944bbe6f2652f533e8/416x416.jpg?background=000000&cropX1=11&cropX2=2424&cropY1=0&cropY2=2414,88,"10,323,857",0.133%,30 Nov 2019,National monthly estimate[85]
7075,1654,Karl-johan persson,Persson,M,43,Sweden,Fashion & Retail ,H&M,1.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a811eb031358e4955ad30f7/416x416.jpg?background=000000&cropX1=8&cropX2=3707&cropY1=16&cropY2=3712,88,"10,323,857",0.133%,30 Nov 2019,National monthly estimate[85]
9503,1719,Eric douglas,Douglas,M,50,Sweden,Diversified ,investments,1.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/f4702a40d1bf22563232e0028aa968db/416x416.jpg?background=000000&cropX1=43&cropX2=724&cropY1=27&cropY2=709,88,"10,323,857",0.133%,30 Nov 2019,National monthly estimate[85]
6115,1730,Madeleine olsson ericksson,Olsson ericksson,F,73,Sweden,Diversified ,diversified,1.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/de1a43db35ae6e3cb505ff6a132c2db2/416x416.jpg?background=000000&cropX1=180&cropX2=744&cropY1=240&cropY2=804,88,"10,323,857",0.133%,30 Nov 2019,National monthly estimate[85]
8668,1731,Erik paulsson,Paulsson,M,76,Sweden,Real Estate ,"construction, real estate",1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a811bdb31358e4955ad30e2/416x416.jpg?background=000000&cropX1=0&cropX2=1918&cropY1=8&cropY2=1927,88,"10,323,857",0.133%,30 Nov 2019,National monthly estimate[85]
8013,2116,Jenny lindén urnes,Lindén urnes,F,47,Sweden,Manufacturing ,powdered metal,1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684,88,"10,323,857",0.133%,30 Nov 2019,National monthly estimate[85]
2823,199,Tsai eng-meng,Tsai,M,61,Taiwan,Food and Beverage ,"food, beverages",6.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58a0a4eda7ea431f321958b6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=44&cropY2=788,–,"23,598,776",0.304%,30 Nov 2019,Monthly National estimate[54]
3796,525,Samuel yin,Yin,M,67,Taiwan,Diversified ,diversified,3.7 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/79f9f719edb1a954ae3fd1229a2f9924/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=58&cropY2=801,–,"23,598,776",0.304%,30 Nov 2019,Monthly National estimate[54]
5426,803,Luo jye,Luo,M,92,Taiwan,Automotive ,tires,3.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/043eb84050f11011246539da336bf921/416x416.jpg?background=000000&cropX1=85&cropX2=699&cropY1=0&cropY2=614,–,"23,598,776",0.304%,30 Nov 2019,Monthly National estimate[54]
7538,730,Daniel tsai,Tsai,M,62,Taiwan,Finance and Investments ,finance,3.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8130574bbe6f2652f5466f/416x416.jpg?background=000000&cropX1=178&cropX2=1619&cropY1=0&cropY2=1442,–,"23,598,776",0.304%,30 Nov 2019,Monthly National estimate[54]
5141,777,Tsai hong-tu,Tsai,M,65,Taiwan,Finance and Investments ,finance,2.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/96ab806e62d36200e114de66f99c0377/416x416.jpg?background=000000&cropX1=0&cropX2=559&cropY1=1&cropY2=560,–,"23,598,776",0.304%,30 Nov 2019,Monthly National estimate[54]
8925,894,Tsai cheng-da,Tsai,M,,Taiwan,Finance and Investments ,finance,2.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/e8b1186ea9e21c1c570036b328515e57/416x416.jpg?background=000000&cropX1=100&cropX2=467&cropY1=25&cropY2=392,–,"23,598,776",0.304%,30 Nov 2019,Monthly National estimate[54]
1071,965,Scott lin,Lin,M,,Taiwan,Technology ,optical components,2.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/b145b98dfd868aba1fd104d573032733/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=211&cropY2=955,–,"23,598,776",0.304%,30 Nov 2019,Monthly National estimate[54]
8758,1137,T.y. tsai,Tsai,M,,Taiwan,Finance and Investments ,finance,2.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/57768767a7ea436bd18c0d1e/416x416.jpg?background=000000&cropX1=116&cropX2=696&cropY1=3&cropY2=583,–,"23,598,776",0.304%,30 Nov 2019,Monthly National estimate[54]
4523,1368,Yin-chun wei,Wei,M,61,Taiwan,Food and Beverage ,"food, beverages",1.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/950bf31861c680f7422ee55f8e688b85/416x416.jpg?background=000000&cropX1=159&cropX2=744&cropY1=6&cropY2=591,–,"23,598,776",0.304%,30 Nov 2019,Monthly National estimate[54]
