id,realTimePosition,name,lastName,gender,age,country,business category ,company name,worth,worthChange,image
6534,137,Steve cohen,Cohen,M,62,None,Finance and Investments ,hedge funds,14.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8d946e4bbe6f2652f61ca6/416x416.jpg?background=000000&cropX1=743&cropX2=3320&cropY1=91&cropY2=2667
6295,77,Dustin moskovitz,Moskovitz,M,35,USA,Technology ,Facebook,14.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8d9076a7ea43169014020b/416x416.jpg?background=000000&cropX1=1208&cropX2=3374&cropY1=81&cropY2=2246
2625,109,Marcel herrmann telles,Telles,M,68,None,Food and Beverage ,beer,14.0 BUSD,-546.845 millions USD,https://specials-images.forbesimg.com/imageserve/5a7b8dd54bbe6f2652f4f0fa/416x416.jpg?background=000000&cropX1=6&cropX2=1812&cropY1=862&cropY2=2667
4147,118,Reinhold wuerth,Wuerth,M,83,None,Manufacturing ,fasteners,13.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e391a4bbe6f2652f528b8/416x416.jpg?background=000000&cropX1=562&cropX2=2916&cropY1=10&cropY2=2362
1189,141,Charles ergen,Ergen,M,65,United States,Media & Entertainment ,satellite TV,13.4 BUSD,-0.013000000000000001 millions USD,https://specials-images.forbesimg.com/imageserve/59d55b4331358e542c035479/416x416.jpg?background=000000&cropX1=1400&cropX2=3175&cropY1=55&cropY2=1832
3270,92,Eric schmidt,Schmidt,M,63,USA,Technology ,Google,13.4 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/58c19b99a7ea431f321ad8d9/416x416.jpg?background=000000&cropX1=90&cropX2=631&cropY1=47&cropY2=588
2063,104,Philip anschutz,Anschutz,None,78,United States,Finance and Investments ,investments,13.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58c1d4a4a7ea431f321add5b/416x416.jpg?background=000000&cropX1=23&cropX2=732&cropY1=37&cropY2=746
6116,157,Jim kennedy,Kennedy,M,70,None,Media & Entertainment ,media,13.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272
4133,156,Blair parry-okeden,Parry-okeden,F,68,None,Media & Entertainment ,media,13.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272
8716,96,Alain wertheimer,Wertheimer,M,69,None,Fashion & Retail ,Chanel,13.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7de73f31358e4955ad0986/416x416.jpg?background=000000&cropX1=11&cropX2=1445&cropY1=0&cropY2=1434
2573,97,Gerard wertheimer,Wertheimer,None,67,France,Fashion & Retail ,Chanel,13.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7df0a7a7ea431690131ba8/416x416.jpg?background=000000&cropX1=5&cropX2=2632&cropY1=235&cropY2=2861
7094,94,Leonard lauder,Lauder,M,81,None,Fashion & Retail ,Estee Lauder,12.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59d57d2631358e542c035675/416x416.jpg?background=000000&cropX1=0&cropX2=3457&cropY1=258&cropY2=3713
2174,132,Heinz hermann thiele,Thiele,M,77,None,Construction & Engineering ,brakes,12.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56c7ceace4b062f6b59a2407/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=131&cropY2=874
9937,121,Dilip shanghvi,Shanghvi,None,62,India,Healthcare ,pharmaceuticals,12.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59cbfe1aa7ea434a34f46ad9/416x416.jpg?background=000000&cropX1=731&cropX2=3388&cropY1=11&cropY2=2667
3412,103,Hasso plattner,Plattner,M,74,Germany,Technology ,software,12.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e164e31358e4955ad1051/416x416.jpg?background=000000&cropX1=11&cropX2=2667&cropY1=23&cropY2=2680
2612,111,Stephen schwarzman,Schwarzman,M,71,United States,Finance and Investments ,investments,12.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59d560a8a7ea436b47b37189/416x416.jpg?background=000000&cropX1=1295&cropX2=3190&cropY1=523&cropY2=2417
5002,115,Lei jun,Lei,M,48,None,Technology ,smartphones,12.5 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a7cc5bda7ea4316901308f6/416x416.jpg?background=000000&cropX1=15&cropX2=2220&cropY1=44&cropY2=2248
9941,114,Hans rausing,Rausing,M,92,None,Manufacturing ,packaging,12.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=73&cropY2=816
5625,112,Alisher usmanov,Usmanov,M,64,None,Metals & Mining ,"steel, telecom, investments",12.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8090a631358e4955ad29b0/416x416.jpg?background=000000&cropX1=1520&cropX2=3943&cropY1=269&cropY2=2692
6273,122,Donald newhouse,Newhouse,M,88,United States,Media & Entertainment ,media,12.3 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a8d9b9ca7ea431690140421/416x416.jpg?background=000000&cropX1=466&cropX2=2788&cropY1=140&cropY2=2464
6241,116,Peter woo,Woo,M,71,None,Real Estate ,real estate,12.2 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5877bbb84bbe6f1f20eace2a/416x416.jpg?background=000000&cropX1=55&cropX2=652&cropY1=87&cropY2=685
4304,124,Luis carlos sarmiento,Sarmiento,M,85,None,Finance and Investments ,banking,12.1 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a7dcba04bbe6f2652f51b84/416x416.jpg?background=000000&cropX1=182&cropX2=1680&cropY1=87&cropY2=1584
8122,93,Robin li,Li,M,49,None,Technology ,internet search,12.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7ceb4f4bbe6f2652f5106b/416x416.jpg?background=000000&cropX1=2954&cropX2=5159&cropY1=238&cropY2=2442
2147,134,Carlos alberto sicupira,Sicupira,None,70,None,Food and Beverage ,beer,12.0 BUSD,-546.845 millions USD,https://specials-images.forbesimg.com/imageserve/5a8ddcfd4bbe6f2652f6287e/416x416.jpg?background=000000&cropX1=124&cropX2=661&cropY1=0&cropY2=537
9333,123,Seo jung-jin,Seo,None,60,South Korea,Healthcare ,biotech,11.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/553925b5e4b0bacdbd748e16/416x416.jpg?background=000000&cropX1=61&cropX2=628&cropY1=87&cropY2=654
9620,145,Kumar birla,Birla,M,51,None,Diversified ,commodities,11.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56ca6247e4b062f6b59a2f96/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=280&cropY2=1024
2485,129,Alexander otto,Otto,M,50,Germany,Real Estate ,real estate,11.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e04f431358e4955ad0c06/416x416.jpg?background=000000&cropX1=126&cropX2=900&cropY1=176&cropY2=950
2120,126,Stefano pessina,Pessina,M,77,None,Fashion & Retail ,drugstores,11.8 BUSD,-4.27 millions USD,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656
2453,110,Udo & harald tschira,Tschira,None,,Germany,Technology ,software,11.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656
1101,147,Wang wenyin,Wang,M,50,None,Metals & Mining ,"mining, copper products",11.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/cf65372d0041b89469dfc064d15d21ca/416x416.jpg?background=000000&cropX1=6&cropX2=595&cropY1=433&cropY2=1023
9146,119,Andrew beal,Beal,M,65,None,Finance and Investments ,"banks, real estate",11.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/572275fc31358e1869e2bbb5/416x416.jpg?background=000000&cropX1=23&cropX2=651&cropY1=24&cropY2=652
2662,127,Lee man tat,Lee,None,88,Hong Kong,Food and Beverage ,"Oyster sauce, real estate",11.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56898008e4b0ffa7afe8a698/416x416.jpg?background=000000&cropX1=237&cropX2=535&cropY1=235&cropY2=533
8651,130,"John menard, jr.",Menard,M,78,None,Fashion & Retail ,home improvement stores,11.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59d57d8d31358e542c03569c/416x416.jpg?background=000000&cropX1=210&cropX2=2245&cropY1=360&cropY2=2394
5415,158,Xu shihui,Xu,M,60,None,Food and Beverage ,"snacks, beverages",11.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a05f0a14bbe6f37dda22921/416x416.jpg?background=000000&cropX1=9&cropX2=4009&cropY1=480&cropY2=4484
2546,271,Zhou hongyi,Zhou,M,47,None,Technology ,security software,11.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/936450a91a016db56ea72c10985090a2/416x416.jpg?background=000000&cropX1=8&cropX2=733&cropY1=18&cropY2=743
6507,139,Gong hongjia,Gong,M,53,Hong Kong,Finance and Investments ,video surveillance,11.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e6a88a7ea43169013252c/416x416.jpg?background=000000&cropX1=1000&cropX2=4170&cropY1=0&cropY2=3167
4684,142,Michael otto,Otto,M,75,Germany,Fashion & Retail ,"retail, real estate",11.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e2e6fa7ea431690132380/416x416.jpg?background=000000&cropX1=362&cropX2=3144&cropY1=8&cropY2=2792
7451,136,David tepper,Tepper,M,60,None,Finance and Investments ,hedge funds,11.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5ac95a864bbe6f2310f1e063/416x416.jpg?background=000000&cropX1=407&cropX2=2023&cropY1=9&cropY2=1624
4047,125,Roman abramovich,Abramovich,M,51,None,Diversified ,"steel, investments",10.8 BUSD,0.013000000000000001 millions USD,https://specials-images.forbesimg.com/imageserve/5a80b0cc4bbe6f2652f53f7a/416x416.jpg?background=000000&cropX1=0&cropX2=1368&cropY1=115&cropY2=1484
5783,144,Liu qiangdong,Liu,M,43,People's Republic of China,Technology ,e-commerce,10.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7cdab84bbe6f2652f50e19/416x416.jpg?background=000000&cropX1=294&cropX2=1518&cropY1=234&cropY2=1458
2294,143,Robert & philip ng,Ng,M,,None,Real Estate ,real estate,10.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/a9e3c27c6a67d9b561db2559f1c08ecd/416x416.jpg?background=000000&cropX1=93&cropX2=684&cropY1=2&cropY2=593
2630,165,Alberto bailleres gonzalez,Bailleres gonzalez,M,86,Mexico,Metals & Mining ,mining,10.7 BUSD,-67.973 millions USD,https://specials-images.forbesimg.com/imageserve/56cbb0e5e4b062f6b59a430a/416x416.jpg?background=000000&cropX1=55&cropX2=1531&cropY1=3&cropY2=1480
3200,113,Uday kotak,Kotak,M,59,None,Finance and Investments ,banking,10.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59d3d4884bbe6f37dd9fe8da/416x416.jpg?background=000000&cropX1=589&cropX2=1817&cropY1=651&cropY2=1879
4808,135,Pierre omidyar,Omidyar,None,51,None,Technology ,eBay,10.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59d57e6f4bbe6f37dda002ba/416x416.jpg?background=000000&cropX1=123&cropX2=1302&cropY1=83&cropY2=1263
7915,154,Walter p.j. droege,Droege,M,65,None,Service ,consulting,10.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e5bb64bbe6f2652f529e8/416x416.jpg?background=000000&cropX1=241&cropX2=1792&cropY1=107&cropY2=1659
2577,133,Dietmar hopp,Hopp,M,78,None,Technology ,software,10.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e0f4f31358e4955ad0e71/416x416.jpg?background=000000&cropX1=792&cropX2=2556&cropY1=9&cropY2=1772
1790,155,Graeme hart,Hart,M,63,New Zealand,Finance and Investments ,investments,10.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7fd7a4a7ea431690133227/416x416.jpg?background=000000&cropX1=846&cropX2=3184&cropY1=0&cropY2=2336
5236,128,Eduardo saverin,Saverin,M,37,None,Technology ,Facebook,10.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7b7de3a7ea43169012ee98/416x416.jpg?background=000000&cropX1=15&cropX2=2537&cropY1=10&cropY2=2534
3263,166,Yan zhi,Yan,M,45,China,Real Estate ,real estate,10.1 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a7d188a31358e4955acfd79/416x416.jpg?background=000000&cropX1=295&cropX2=1493&cropY1=40&cropY2=1239
6376,120,Radhakishan damani,Damani,M,63,None,Finance and Investments ,"investments, retail",10.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59d3d5c431358e542c0344ae/416x416.jpg?background=000000&cropX1=765&cropX2=2549&cropY1=102&cropY2=1887
7290,174,German khan,Khan,M,56,Russia,Energy ,"oil, banking, telecom",9.8 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a80a6e631358e4955ad2b1b/416x416.jpg?background=000000&cropX1=434&cropX2=3217&cropY1=0&cropY2=2785
7363,151,Ronald perelman,Perelman,M,75,None,Finance and Investments ,leveraged buyouts,9.8 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088
6364,210,Gautam adani,Adani,M,56,None,Diversified ,"commodities, ports",9.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088
2356,161,Micky arison,Arison,None,68,None,Service ,Carnival Cruises,9.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59d57f6431358e542c0356b3/416x416.jpg?background=000000&cropX1=177&cropX2=1060&cropY1=178&cropY2=1062
1057,197,Pan zhengmin,Pan,M,48,None,Technology ,electronics,9.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58dbb68531358e58f079d9b2/416x416.jpg?background=000000&cropX1=51&cropX2=956&cropY1=3&cropY2=908
3169,138,Joseph tsai,Tsai,None,54,None,Technology ,e-commerce,9.7 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a7baec2a7ea43169012f277/416x416.jpg?background=000000&cropX1=1331&cropX2=3994&cropY1=6&cropY2=2667
8827,148,"Thomas frist, jr.",Frist,M,79,None,Healthcare ,health care,9.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/ee825ff539047091cda533423b10d65b/416x416.jpg?background=000000&cropX1=16&cropX2=947&cropY1=153&cropY2=1084
3497,167,Mikhail prokhorov,Prokhorov,None,53,Russia,Finance and Investments ,investments,9.6 BUSD,3.946 millions USD,https://specials-images.forbesimg.com/imageserve/5a80acf9a7ea431690133b88/416x416.jpg?background=000000&cropX1=698&cropX2=4047&cropY1=0&cropY2=3348
8345,162,Galen weston,Weston,M,77,None,Fashion & Retail ,retail,9.5 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a7baa3431358e4955ace128/416x416.jpg?background=000000&cropX1=9&cropX2=1416&cropY1=157&cropY2=1563
8890,163,Zong qinghou,Zong,M,72,People's Republic of China,Food and Beverage ,beverages,9.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7d2b4da7ea431690130f47/416x416.jpg?background=000000&cropX1=1007&cropX2=2584&cropY1=236&cropY2=1812
3888,164,Eyal ofer,Ofer,M,68,Israel,Diversified ,"real estate, shipping",9.4 BUSD,9.15 millions USD,https://specials-images.forbesimg.com/imageserve/56d45a75e4b0c144a7f67b14/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746
6716,149,Charles schwab,Schwab,None,80,None,Finance and Investments ,discount brokerage,9.4 BUSD,0.002 millions USD,https://specials-images.forbesimg.com/imageserve/56d0bfd2e4b0c144a7f65b42/416x416.jpg?background=000000&cropX1=129&cropX2=615&cropY1=42&cropY2=529
1915,177,Gianluigi & rafaela aponte,Aponte,,77,None,Logistics ,Shipping,9.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8125d531358e4955ad310c/416x416.jpg?background=000000&cropX1=171&cropX2=1996&cropY1=176&cropY2=2002
4849,169,"Herbert kohler, jr.",Kohler,M,79,None,Manufacturing ,plumbing fixtures,9.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8d9d094bbe6f2652f61ee8/416x416.jpg?background=000000&cropX1=1346&cropX2=2096&cropY1=94&cropY2=844
8450,173,Viktor rashnikov,Rashnikov,None,69,None,Manufacturing ,steel,9.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a80c83e31358e4955ad2c99/416x416.jpg?background=000000&cropX1=392&cropX2=2225&cropY1=0&cropY2=1832
6596,152,Harry triguboff,Triguboff,M,85,Australia,Real Estate ,real estate,9.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7a54bc31358e4955acc87f/416x416.jpg?background=000000&cropX1=365&cropX2=1334&cropY1=68&cropY2=1036
6081,170,August von finck,Von finck,M,88,None,Finance and Investments ,investments,9.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58a1c68131358e1a35ab40c2/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=27&cropY2=770
8737,179,Yao zhenhua,Yao,M,48,None,Diversified ,conglomerate,9.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a05f1ffa7ea436b47b53301/416x416.jpg?background=000000&cropX1=687&cropX2=2229&cropY1=154&cropY2=1695
6515,160,Jan koum,Koum,M,42,USA,Technology ,WhatsApp,9.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/801ec43bb68e10b5a7f598c40253255b/416x416.jpg?background=000000&cropX1=150&cropX2=594&cropY1=27&cropY2=472
9770,190,Cyrus poonawalla,Poonawalla,M,77,India,Healthcare ,vaccines,9.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f180331358e4955ad1867/416x416.jpg?background=000000&cropX1=120&cropX2=1112&cropY1=128&cropY2=1120
7408,150,James goodnight,Goodnight,M,75,None,Technology ,software,9.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5949812c31358e63562e7d21/416x416.jpg?background=000000&cropX1=591&cropX2=1628&cropY1=73&cropY2=1110
9850,171,Ken griffin,Griffin,None,49,United States,Finance and Investments ,hedge funds,9.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59d5806f31358e542c0356b8/416x416.jpg?background=000000&cropX1=2370&cropX2=4230&cropY1=156&cropY2=2014
3219,185,Giorgio armani,Armani,M,83,Italy,Fashion & Retail ,luxury goods,8.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59d5806f31358e542c0356b8/416x416.jpg?background=000000&cropX1=2370&cropX2=4230&cropY1=156&cropY2=2014
5374,178,Ernesto bertarelli,Bertarelli,M,52,None,Healthcare ,"biotech, investments",8.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8124d84bbe6f2652f5461a/416x416.jpg?background=000000&cropX1=0&cropX2=1041&cropY1=18&cropY2=1059
2227,193,Savitri jindal,Jindal,F,68,None,Metals & Mining ,steel,8.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f4d994bbe6f2652f530c4/416x416.jpg?background=000000&cropX1=0&cropX2=582&cropY1=49&cropY2=631
9828,205,Sunil mittal,Mittal,None,60,None,Telecom ,telecom,8.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f52844bbe6f2652f530fe/416x416.jpg?background=000000&cropX1=32&cropX2=4500&cropY1=16&cropY2=4487
8382,268,James chambers,Chambers,M,61,None,Media & Entertainment ,media,8.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f52844bbe6f2652f530fe/416x416.jpg?background=000000&cropX1=32&cropX2=4500&cropY1=16&cropY2=4487
6817,269,Katharine rayner,Rayner,F,73,USA,Media & Entertainment ,media,8.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59d587514bbe6f37dda0038a/416x416.jpg?background=000000&cropX1=308&cropX2=1456&cropY1=192&cropY2=1341
4367,270,Margaretta taylor,Taylor,F,76,None,Media & Entertainment ,media,8.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8d9d5aa7ea431690140467/416x416.jpg?background=000000&cropX1=102&cropX2=840&cropY1=105&cropY2=845
6152,204,Terry gou,Gou,M,67,None,Technology ,electronics,8.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a813295a7ea431690134111/416x416.jpg?background=000000&cropX1=377&cropX2=2588&cropY1=0&cropY2=2211
